data_venda,cod_produto,cod_SAP,valor_venda
2026-03-28,32,12552,2050.17
2026-03-13,30,12617,743.42
2026-03-17,62,125503,372.16
2026-05-15,36,100264,1626.53
2026-05-10,51,1588651,411.43
2026-03-31,4,107593,121.20
2026-04-15,82,4110,1284.19
2026-05-08,56,8089,1791.88
2026-06-16,20,1684290,1539.73
2026-05-23,47,1616915,2481.42
2026-03-19,84,11725,1750.41
2026-04-28,84,107529,305.77
2026-07-27,51,63792,876.03
2026-04-08,13,175907,502.59
2026-03-21,62,68690,537.34
2026-05-07,75,1080610,1290.31
2026-07-10,25,1134373,297.10
2026-06-15,81,1647534,2121.42
2026-05-16,17,4730,2093.40
2026-07-24,66,9144,1410.50
2026-06-15,21,9747,1469.99
2026-06-07,8,71662,2188.71
2026-05-10,20,6922,421.27
2026-06-17,55,65957,2047.13
2026-05-08,44,1648176,656.00
2026-05-03,48,1784390,1037.98
2026-07-12,85,141131,2079.50
2026-07-03,57,15951,186.00
2026-04-19,8,120799,1353.01
2026-06-27,6,66746,1585.90
2026-05-01,30,1137144,1827.66
2026-03-13,43,72149,154.59
2026-03-07,48,1652245,1219.25
2026-05-31,8,1838444,2045.38
2026-07-11,41,8587,1768.17
2026-07-14,54,107649,669.65
2026-03-13,86,156259,1224.29
2026-05-26,49,15671,1903.73
2026-03-16,2,84805,2343.56
2026-07-03,4,19027,1566.69
2026-07-03,20,8373,1705.40
2026-05-03,19,40532,310.12
2026-06-03,41,1108388,1035.59
2026-07-27,77,137525,1166.45
2026-05-30,76,1576244,1695.96
2026-06-30,53,1625374,1286.35
2026-04-10,50,1026589,1051.30
2026-04-11,36,1710097,1737.20
2026-07-17,34,110512,1248.20
2026-03-02,44,159055,971.52
2026-07-15,58,14305,1205.49
2026-03-12,58,1770223,356.83
2026-05-19,44,137353,877.91
2026-07-11,83,1172923,849.77
2026-05-29,39,127107,554.64
2026-03-28,4,121595,1534.08
2026-03-12,41,143835,120.73
2026-07-28,26,8912,1937.25
2026-03-19,38,14530,1661.79
2026-07-29,52,142925,948.20
2026-03-21,60,62578,1583.10
2026-05-16,55,107679,572.02
2026-05-23,54,1664461,1383.98
2026-05-02,33,1134899,1106.08
2026-07-18,83,157325,423.85
2026-03-02,1,11014,883.91
2026-06-10,39,137135,2220.81
2026-04-09,65,46417,2046.12
2026-06-22,66,1169528,413.49
2026-05-29,9,1831272,1164.15
2026-05-22,19,1082140,1690.98
2026-05-10,40,1122136,2498.72
2026-05-25,37,6707,2129.86
2026-03-19,67,73959,1788.32
2026-03-08,9,5640,1694.90
2026-03-30,2,1887,113.28
2026-06-11,16,80706,2488.06
2026-03-17,57,18097,411.88
2026-05-26,82,5657,1514.64
2026-03-14,6,107904,2030.69
2026-03-16,81,61641,1381.15
2026-07-26,28,1646282,1805.58
2026-06-27,63,7005,857.08
2026-05-18,41,5616,1328.36
2026-06-02,15,1088844,905.81
2026-05-02,80,22332,1321.73
2026-05-13,4,165245,1708.40
2026-06-18,60,1151571,253.43
2026-03-31,86,165602,1300.62
2026-07-05,15,1807327,880.53
2026-03-17,33,1091654,374.41
2026-04-17,28,16275,982.92
2026-04-02,47,176720,2341.56
2026-06-06,81,124924,2289.89
2026-04-19,36,59068,363.66
2026-06-23,82,8773,187.87
2026-05-25,57,20195,1764.48
2026-03-24,59,118848,645.34
2026-04-17,8,22827,1672.85
2026-04-13,51,5197,1358.96
2026-05-29,70,140120,2354.34
2026-07-11,79,1544168,2068.28
2026-06-28,84,20017,2243.79
2026-04-27,86,123213,1477.98
2026-07-04,70,148851,920.45
2026-03-23,3,1649335,801.51
2026-04-19,18,126800,914.29
2026-07-01,18,63832,2410.10
2026-03-12,33,10709,2345.40
2026-05-06,54,165602,1941.58
2026-05-10,79,19790,1633.19
2026-06-01,64,107821,2174.76
2026-05-18,68,1111782,419.98
2026-05-29,60,1575752,1561.48
2026-05-27,6,3124,1272.90
2026-07-03,8,132203,237.93
2026-06-23,25,137994,2346.23
2026-03-24,53,116869,1753.12
2026-07-26,39,99774,802.91
2026-03-03,32,22326,926.87
2026-05-12,22,1133454,1117.79
2026-04-09,31,1648447,1895.84
2026-06-18,85,114133,1245.11
2026-05-28,46,1114695,549.70
2026-03-07,80,1143756,2093.51
2026-05-08,7,174211,2044.09
2026-04-16,38,1797975,1677.84
2026-05-15,7,97971,1760.01
2026-04-12,63,1086205,1744.83
2026-03-07,18,40780,1893.47
2026-05-25,14,1155291,2390.35
2026-06-28,78,84449,1203.28
2026-05-30,68,130831,2122.67
2026-07-21,68,13719,594.33
2026-06-12,43,4128,2095.98
2026-04-13,54,43626,2291.85
2026-03-19,36,157275,2050.91
2026-06-23,87,18286,568.73
2026-05-05,37,188003,1373.61
2026-04-19,86,10857,181.24
2026-07-23,9,20813,1530.99
2026-03-12,74,1092665,2131.69
2026-04-28,71,509,1991.20
2026-07-11,40,16640,1953.31
2026-07-07,49,61915,181.28
2026-04-17,79,199708,1542.70
2026-04-08,29,1006065,946.65
2026-04-03,72,112561,1714.12
2026-04-11,86,10797,696.23
2026-07-12,25,179602,2120.05
2026-03-31,10,1149252,1354.74
2026-06-23,2,197688,1095.85
2026-06-09,41,1143796,608.43
2026-05-15,28,1570215,224.20
2026-04-05,74,14978,1431.10
2026-04-08,3,1116501,1256.77
2026-04-17,59,81267,895.25
2026-07-05,36,1089744,2347.89
2026-07-17,40,1607372,1177.19
2026-04-17,76,138105,1190.44
2026-04-06,62,132281,982.69
2026-06-18,2,42309,760.08
2026-06-12,74,79291,2265.23
2026-06-17,80,1568992,844.19
2026-06-17,71,18811,250.47
2026-05-05,50,20227,1069.10
2026-04-15,11,141687,291.98
2026-05-07,87,18340,1677.89
2026-05-14,32,1887,1275.11
2026-04-09,38,199088,522.68
2026-06-14,35,1171969,245.71
2026-06-01,26,107728,2412.49
2026-04-10,43,75202,1541.99
2026-06-27,11,1110134,1509.39
2026-07-03,46,1690023,366.36
2026-03-14,21,1145150,1656.87
2026-07-22,62,19951,1950.95
2026-05-11,45,10032,2125.99
2026-05-01,50,177560,1862.44
2026-05-12,20,6430,862.83
2026-04-14,19,8274,2398.82
2026-03-08,66,7142,1671.88
2026-05-31,45,50103,102.21
2026-05-12,67,1097891,1859.02
2026-04-20,4,45979,449.86
2026-03-07,86,123253,216.83
2026-03-09,24,1076686,2262.60
2026-04-12,5,103682,1128.73
2026-07-24,61,6930,2267.44
2026-05-07,29,1659407,2452.68
2026-03-21,11,117988,1713.15
2026-07-21,65,1704903,355.83
2026-07-02,52,15208,1219.06
2026-05-21,74,10593,2494.63
2026-03-07,40,185514,1548.50
2026-05-03,62,138423,1797.92
2026-07-08,37,116132,2233.90
2026-05-06,49,22759,665.74
2026-05-15,84,1122246,2474.74
2026-06-12,44,1671038,1823.35
2026-03-05,32,19948,2215.24
2026-06-22,80,93757,181.32
2026-06-07,57,148726,389.47
2026-06-21,1,1120517,2170.59
2026-04-20,19,65825,2439.56
2026-03-29,2,55009,1465.05
2026-03-01,41,106349,2262.60
2026-06-05,22,1572112,2260.89
2026-04-29,13,199775,1030.20
2026-03-06,78,1626761,2313.93
2026-05-21,35,141053,1394.03
2026-07-10,54,66999,1411.19
2026-04-23,54,22827,1559.56
2026-03-13,52,65311,2152.21
2026-07-03,21,1159373,2122.41
2026-04-28,10,9747,205.80
2026-03-19,26,10303,908.77
2026-06-08,39,65267,339.16
2026-03-16,17,6936,2026.76
2026-05-26,74,198468,1306.70
2026-04-01,42,1809968,1553.04
2026-05-15,77,1092665,2357.47
2026-04-22,65,106909,1015.06
2026-06-14,79,11641,695.62
2026-05-24,40,151373,1785.09
2026-04-11,77,60781,633.10
2026-07-08,83,98340,231.75
2026-06-23,64,1709078,1009.97
2026-05-08,44,104814,1392.69
2026-07-10,74,1775869,142.43
2026-06-29,29,1569394,273.66
2026-05-09,9,1633919,764.64
2026-04-14,27,1815008,2223.02
2026-07-11,69,175625,2109.52
2026-06-18,81,1750665,694.08
2026-04-02,25,95736,2367.54
2026-04-14,8,122530,1840.87
2026-06-26,73,5293,600.45
2026-03-11,13,1616915,2272.60
2026-04-18,67,9260,1243.25
2026-03-11,81,109730,854.87
2026-04-02,55,1095407,1930.82
2026-05-31,36,15479,276.45
2026-05-07,9,111163,2391.29
2026-05-30,42,115703,480.34
2026-05-30,86,65802,793.96
2026-04-15,71,156532,2470.02
2026-05-20,4,66997,2485.58
2026-04-08,4,1149826,1684.82
2026-07-21,45,1604511,2369.33
2026-06-01,6,198315,1825.97
2026-07-24,63,1108835,1831.28
2026-07-11,23,1784390,2272.88
2026-04-14,45,120034,1039.19
2026-04-27,34,1098983,2364.45
2026-05-18,3,67182,2489.48
2026-04-25,26,1615911,1140.48
2026-07-04,37,20542,1854.52
2026-05-23,11,1154796,2198.48
2026-06-14,23,107409,1898.12
2026-05-04,47,1812228,1546.28
2026-06-28,24,46578,1912.88
2026-07-03,37,1002394,1257.52
2026-05-15,47,143802,784.37
2026-07-20,77,149890,959.80
2026-07-10,64,106911,2409.31
2026-05-19,66,731,2475.96
2026-05-13,34,196656,1412.62
2026-04-24,32,194046,1714.66
2026-06-06,74,164136,945.68
2026-07-05,55,1159561,2333.50
2026-07-12,30,157956,1696.78
2026-06-16,22,11929,672.72
2026-05-20,84,122264,509.98
2026-03-23,65,1130957,309.37
2026-06-12,27,1814670,1429.94
2026-03-19,20,1838616,110.27
2026-04-03,21,1012575,2483.07
2026-04-11,38,18286,2161.09
2026-03-29,37,171405,603.69
2026-06-14,39,109730,320.28
2026-03-07,54,100751,928.05
2026-03-10,74,1593128,2228.33
2026-06-09,13,54087,926.23
2026-03-06,79,1039,897.22
2026-05-25,67,1765833,766.88
2026-06-21,43,107428,2153.12
2026-03-08,73,5094,2330.50
2026-06-27,53,1118805,375.42
2026-04-02,73,1713887,1446.06
2026-04-06,83,1054256,395.54
2026-06-27,36,128307,1997.32
2026-04-02,32,5813,1058.37
2026-03-12,39,1764867,1080.06
2026-03-19,47,14666,1325.21
2026-07-27,55,1127329,1007.92
2026-07-18,6,1090952,186.34
2026-05-04,5,118518,2417.45
2026-03-12,54,1651519,1491.31
2026-05-05,81,51730,915.68
2026-05-18,16,109476,1586.69
2026-07-21,54,19233,249.70
2026-03-09,64,12169,1180.00
2026-04-21,34,1669,1087.21
2026-07-14,73,6334,1078.09
2026-05-28,12,189970,1628.54
2026-06-06,29,63622,2294.64
2026-07-02,71,106171,1246.67
2026-06-27,57,194299,1814.54
2026-06-29,40,107551,1138.84
2026-06-03,16,1664808,2208.70
2026-07-29,53,1014914,989.42
2026-05-12,74,92079,1420.95
2026-05-16,82,190251,2425.71
2026-06-23,83,38890,1769.47
2026-05-11,81,1625,1144.37
2026-07-09,28,63729,2306.61
2026-04-23,69,51630,1438.60
2026-05-15,8,78904,787.71
2026-04-11,52,1701921,2185.61
2026-06-16,16,1587073,1647.33
2026-03-04,59,100308,1386.35
2026-06-22,66,107518,200.03
2026-03-16,2,96021,1840.42
2026-07-27,4,1767814,892.60
2026-07-24,80,10948,1568.07
2026-05-30,10,6903,215.31
2026-07-25,55,138069,2076.37
2026-05-04,52,121286,2244.71
2026-05-11,61,1010289,326.15
2026-05-01,21,89714,653.57
2026-03-30,46,137868,960.05
2026-05-03,58,91005,906.96
2026-05-22,2,111759,1771.64
2026-07-02,42,4078,657.63
2026-04-15,79,111990,2450.17
2026-07-29,49,1662,1536.33
2026-07-26,27,1129573,664.52
2026-04-20,70,150415,1319.87
2026-07-26,46,1150003,2478.80
2026-07-08,6,160161,1151.95
2026-06-28,82,8966,601.39
2026-03-08,21,1104412,212.78
2026-06-25,57,4282,187.39
2026-05-30,55,104870,744.80
2026-03-14,27,96879,177.32
2026-07-14,30,9854,1585.31
2026-07-24,49,11250,2124.79
2026-05-06,38,1032953,1876.80
2026-07-16,67,71207,856.84
2026-05-18,20,1132397,252.78
2026-05-08,71,1126414,176.74
2026-03-07,1,4975,1004.74
2026-03-11,87,9714,2342.47
2026-03-23,82,66753,2243.59
2026-06-08,46,80535,2161.28
2026-07-24,34,120979,691.43
2026-03-04,35,98340,1810.46
2026-04-04,83,59543,1140.97
2026-06-16,2,82899,2296.37
2026-07-09,31,13518,2279.68
2026-07-20,26,1775552,1495.90
2026-06-27,81,1001422,1778.15
2026-03-25,14,138069,983.91
2026-06-05,6,102835,873.94
2026-06-09,1,1043866,2203.69
2026-06-06,4,10948,1403.63
2026-05-19,19,15681,649.50
2026-06-20,59,7711,859.49
2026-05-17,72,110323,1158.41
2026-05-16,48,11044,1440.94
2026-03-08,34,119828,621.37
2026-03-03,12,8351,251.34
2026-05-10,51,1158237,2143.58
2026-05-17,21,67524,276.67
2026-07-04,51,19134,2041.64
2026-03-30,57,18187,1916.84
2026-07-15,79,47492,1832.86
2026-03-27,11,197713,461.06
2026-03-01,28,1003942,272.67
2026-07-08,34,1145264,779.99
2026-05-31,65,47492,1935.44
2026-05-12,54,1605989,326.36
2026-07-10,85,159727,1176.29
2026-07-25,44,107688,1245.34
2026-05-08,30,1156902,618.76
2026-06-24,26,8091,323.03
2026-04-26,42,1646555,596.17
2026-06-18,38,44779,606.23
2026-04-15,61,43537,1366.76
2026-06-24,22,115967,845.13
2026-06-05,51,80543,2229.71
2026-05-29,22,13721,1093.21
2026-07-25,46,107676,1393.07
2026-04-05,78,2790,1794.14
2026-05-20,82,106900,459.76
2026-05-28,34,61512,2078.19
2026-06-09,74,132606,1171.31
2026-03-21,26,63727,1015.27
2026-03-13,3,10583,2221.37
2026-03-22,31,1039856,1181.36
2026-07-20,15,112509,1604.76
2026-03-05,86,1088284,1240.87
2026-07-09,71,11104,1270.60
2026-04-16,45,100759,480.15
2026-04-11,71,133022,1992.09
2026-05-03,9,86389,904.20
2026-03-11,83,16562,956.55
2026-04-15,68,80925,2065.29
2026-03-09,45,66256,1229.69
2026-06-11,58,7146,1443.29
2026-04-15,21,133953,234.53
2026-04-21,33,165304,927.84
2026-05-19,68,636,1904.61
2026-06-16,3,59543,1154.32
2026-07-11,80,1742386,459.48
2026-06-18,13,10778,1239.92
2026-05-22,86,73205,145.20
2026-06-04,42,14766,315.70
2026-07-28,3,65827,458.12
2026-05-23,80,66654,1097.84
2026-05-25,63,175426,2361.90
2026-05-20,22,1092665,2288.41
2026-03-07,75,1098131,2274.84
2026-03-06,64,75600,1536.89
2026-06-09,84,90168,1802.98
2026-07-13,68,107173,2461.08
2026-06-07,59,1098131,154.34
2026-04-22,2,187479,2090.39
2026-05-24,67,1010078,2020.00
2026-05-06,55,112456,523.96
2026-05-18,84,1808953,1515.18
2026-05-08,70,84327,1739.36
2026-04-11,82,1818062,2077.20
2026-03-09,58,1820523,2257.69
2026-04-15,71,1960,774.68
2026-07-19,85,1586987,467.22
2026-05-26,12,1604524,642.77
2026-06-01,14,136850,281.41
2026-07-05,61,51363,174.93
2026-03-19,7,66968,869.67
2026-07-02,86,89243,2164.26
2026-04-27,78,199778,1297.56
2026-04-24,24,62930,186.06
2026-06-29,87,1121545,2408.66
2026-06-01,32,1103897,1736.60
2026-06-15,85,15272,611.97
2026-05-13,85,145099,2001.13
2026-03-16,73,1735378,2431.50
2026-07-29,66,148684,840.55
2026-07-06,22,59389,1745.64
2026-06-29,55,19636,920.12
2026-04-10,86,9747,2135.67
2026-03-02,45,1166464,2363.29
2026-06-01,73,167867,203.94
2026-05-15,23,108338,1824.81
2026-06-24,8,1945,1571.87
2026-07-19,54,168451,713.34
2026-07-05,40,109349,2496.00
2026-03-13,18,1776437,1391.06
2026-04-01,21,63550,2202.66
2026-06-30,31,1819818,2287.13
2026-03-02,84,1759627,2488.25
2026-04-26,12,150818,254.78
2026-07-27,11,15050,755.15
2026-03-01,7,1104662,335.23
2026-06-26,43,14631,2445.31
2026-03-26,81,110904,1710.76
2026-04-30,51,64234,1128.92
2026-05-04,1,20514,1749.37
2026-05-07,43,100073,2287.69
2026-03-08,72,129571,416.50
2026-03-27,32,49717,1196.27
2026-07-18,46,8404,538.92
2026-06-16,64,1174608,2255.46
2026-03-13,82,14642,1612.39
2026-05-07,39,48991,1808.43
2026-07-23,3,9918,1048.62
2026-06-07,67,4774,1073.48
2026-05-24,61,140651,887.35
2026-05-16,38,1572783,772.80
2026-03-20,9,1711834,1340.28
2026-06-14,72,147349,1984.31
2026-05-17,77,47661,2276.52
2026-06-06,68,63576,1579.23
2026-05-21,22,1012571,1719.65
2026-04-09,72,130796,1576.28
2026-03-08,60,1071885,1811.34
2026-06-13,84,1172923,1377.77
2026-06-30,70,71958,2426.97
2026-07-19,23,13946,1622.72
2026-06-01,46,1646404,878.53
2026-06-13,54,19053,1279.70
2026-05-06,70,8091,1543.79
2026-06-19,25,107370,2273.71
2026-06-11,43,1148380,2328.22
2026-04-09,58,44282,1722.86
2026-03-11,18,65618,1980.24
2026-07-19,30,4917,1306.54
2026-07-28,66,141845,2140.75
2026-04-26,17,158868,769.71
2026-05-26,7,129205,2267.90
2026-05-10,18,1598331,1965.49
2026-06-03,48,199189,1548.38
2026-07-29,65,21014,1424.25
2026-06-22,38,71257,2411.76
2026-07-14,7,1104661,204.90
2026-07-04,43,135416,2143.55
2026-05-01,58,8148,2472.01
2026-04-30,39,185194,344.16
2026-05-26,56,148024,2493.31
2026-04-08,48,7223,2355.08
2026-03-10,59,7049,2256.29
2026-06-21,52,13691,1008.52
2026-06-14,22,1643564,495.37
2026-04-21,12,4469,1220.77
2026-05-12,4,10532,978.84
2026-06-09,83,14961,355.87
2026-07-22,10,156087,1480.37
2026-03-10,85,786,978.21
2026-04-14,79,5229,2295.18
2026-06-19,71,10782,479.77
2026-03-04,54,17911,367.94
2026-04-22,65,79247,1716.78
2026-03-12,64,149890,1112.37
2026-07-29,73,128635,561.73
2026-07-06,13,1108259,626.43
2026-07-17,58,5226,683.93
2026-04-16,29,10402,2261.32
2026-03-03,20,1082051,1240.43
2026-06-11,25,16567,1435.09
2026-06-15,30,4848,2343.20
2026-04-26,63,1054797,300.80
2026-05-31,49,179021,2045.68
2026-07-30,2,124415,2472.98
2026-05-28,15,1690243,2432.16
2026-06-28,45,175365,1011.79
2026-05-29,64,1702299,2382.23
2026-05-11,16,2181,2238.91
2026-06-23,33,71637,349.39
2026-05-11,12,2263,405.31
2026-05-03,9,84805,1212.60
2026-06-28,60,137090,756.62
2026-06-23,52,20179,606.49
2026-06-29,86,126162,102.31
2026-03-28,80,89714,1314.01
2026-05-01,42,177453,2094.52
2026-05-07,21,18077,2366.73
2026-06-17,68,20847,1674.62
2026-05-10,44,4848,603.27
2026-03-07,49,519,1680.59
2026-05-25,35,66876,1127.12
2026-07-23,28,1785374,1533.37
2026-05-31,52,57468,2098.69
2026-03-05,9,5604,1675.54
2026-06-16,21,63514,1562.89
2026-06-08,70,2339,1721.42
2026-04-10,30,53726,1099.62
2026-03-17,36,8281,610.22
2026-06-18,5,1159695,2455.71
2026-05-25,20,1847842,2065.44
2026-05-18,4,112224,1727.56
2026-04-20,3,8067,313.49
2026-05-28,61,1816711,1810.04
2026-07-05,39,146381,1941.03
2026-03-17,22,62906,383.10
2026-05-18,22,78342,121.69
2026-06-12,40,97792,2088.61
2026-03-11,39,15503,942.70
2026-05-06,54,1619164,1164.17
2026-06-28,29,1125371,732.79
2026-07-09,40,49824,1238.61
2026-07-18,63,1626761,505.75
2026-04-06,67,1606558,1865.84
2026-03-17,35,1786911,2079.46
2026-07-20,6,1600432,1639.91
2026-05-11,31,10750,2321.24
2026-04-10,20,1003748,2331.12
2026-06-27,82,7139,565.51
2026-06-05,20,107645,772.93
2026-06-08,54,1129898,1980.88
2026-03-14,35,66682,1596.56
2026-07-08,41,1626563,1469.25
2026-05-10,69,1663711,367.04
2026-07-10,42,175426,2115.41
2026-07-27,53,6280,2001.01
2026-03-04,62,49515,1102.15
2026-03-17,80,1091367,2004.15
2026-04-12,17,17788,2243.70
2026-07-06,77,1596212,460.12
2026-05-28,27,1127542,827.13
2026-03-31,49,138536,2412.33
2026-05-05,60,138048,1197.21
2026-06-08,79,6922,343.02
2026-05-07,13,65651,660.41
2026-04-29,43,113187,1814.26
2026-07-07,40,1040727,751.94
2026-04-06,72,95329,981.68
2026-03-12,7,83918,2182.72
2026-04-09,63,1647009,2135.56
2026-05-18,10,45967,1287.15
2026-04-30,84,2006,212.38
2026-07-02,15,147099,1208.72
2026-05-06,3,1073149,1026.08
2026-04-21,84,8911,1411.23
2026-06-30,85,1831538,2393.39
2026-03-26,70,1130849,1891.25
2026-05-22,69,80480,706.08
2026-03-10,41,104506,1082.04
2026-03-05,9,111074,1633.70
2026-04-03,11,1130092,2366.81
2026-03-29,21,2046,1721.58
2026-04-06,37,1840734,1840.08
2026-04-20,65,1600814,1580.75
2026-03-18,28,1593128,1129.97
2026-07-11,75,20914,167.48
2026-06-06,7,1761082,614.34
2026-07-19,27,5799,880.30
2026-03-22,16,79150,686.63
2026-03-26,59,93173,851.24
2026-06-07,38,1110316,392.65
2026-06-16,25,1132572,421.21
2026-07-22,3,1090641,810.19
2026-07-15,69,187370,1717.03
2026-04-14,40,15789,1171.91
2026-04-01,78,147979,1980.28
2026-03-30,33,1002235,2223.05
2026-04-30,33,1132010,1772.04
2026-07-30,26,6737,1458.28
2026-03-24,29,63829,2145.31
2026-05-06,12,63588,1562.31
2026-07-03,8,9657,985.85
2026-07-14,28,1641830,239.57
2026-04-16,41,165602,1821.56
2026-03-27,34,1874,739.08
2026-05-17,53,1149722,269.58
2026-07-11,44,70214,955.10
2026-07-26,51,37907,1912.84
2026-05-05,35,112417,1030.17
2026-06-07,69,1135457,2363.21
2026-04-12,52,1008355,1324.26
2026-04-18,27,120581,1949.95
2026-05-09,61,87365,2270.39
2026-04-23,26,921,2064.51
2026-06-04,43,107321,632.38
2026-05-22,19,122894,688.53
2026-03-31,81,50757,448.20
2026-06-10,45,72686,1475.29
2026-05-22,20,1132719,104.73
2026-04-27,72,1111363,1170.73
2026-07-29,9,7407,1002.81
2026-06-17,14,1108259,2343.93
2026-07-09,17,1075813,130.23
2026-05-16,80,1083213,2399.76
2026-07-21,69,1771426,585.70
2026-04-07,28,129205,1935.81
2026-03-26,59,105701,1383.46
2026-04-12,12,1035730,1048.21
2026-04-06,5,1131243,257.58
2026-05-28,43,1733898,1163.61
2026-03-27,86,20860,278.04
2026-03-03,72,158798,955.73
2026-04-30,56,1097876,407.69
2026-07-03,63,1659407,1050.21
2026-07-11,39,19466,1068.29
2026-05-08,13,1643699,1891.04
2026-05-29,1,48440,481.93
2026-05-15,2,1569582,1751.81
2026-06-10,17,2444,1328.58
2026-05-13,7,11941,737.77
2026-03-15,10,117703,1354.33
2026-07-03,56,63878,1387.68
2026-04-30,2,107585,333.54
2026-03-31,51,62454,1589.50
2026-06-19,74,8353,511.07
2026-07-10,38,1569291,2119.21
2026-06-25,39,4091,2200.48
2026-04-01,57,191452,1100.83
2026-07-07,68,15335,2048.33
2026-07-23,27,66997,2413.11
2026-05-17,33,1169767,1380.00
2026-03-04,74,66682,1738.95
2026-06-21,68,97168,646.38
2026-04-19,51,60781,948.36
2026-03-13,37,9175,2163.96
2026-03-04,81,1110706,2321.25
2026-04-24,61,142001,1693.33
2026-04-07,82,106932,629.67
2026-03-26,52,1147158,1290.76
2026-04-16,40,1000137,1243.67
2026-07-11,73,4975,966.62
2026-05-21,42,49702,182.24
2026-06-28,54,17184,322.45
2026-07-16,26,15980,731.92
2026-05-04,9,15653,263.68
2026-04-02,49,10227,1543.21
2026-07-16,57,6008,226.56
2026-06-06,32,21989,963.96
2026-05-21,86,91005,2035.05
2026-05-21,48,8960,500.47
2026-05-29,71,1150708,945.69
2026-04-22,13,9854,2218.20
2026-03-17,21,125503,1174.07
2026-05-26,65,6166,484.91
2026-07-03,58,1608165,2170.03
2026-04-02,3,1627096,169.83
2026-04-24,29,1011657,272.57
2026-05-05,84,82252,924.51
2026-04-26,55,1088844,1988.43
2026-07-17,79,1167925,630.31
2026-05-27,31,15710,1978.93
2026-05-24,47,187479,1624.29
2026-07-20,44,1110064,1546.55
2026-06-10,21,86583,1494.29
2026-03-30,15,1664550,1701.25
2026-04-01,43,43337,1175.26
2026-05-10,61,199086,369.95
2026-06-24,52,9143,1134.43
2026-04-04,27,1787193,1146.98
2026-07-16,19,110323,638.92
2026-07-12,63,1646547,503.17
2026-03-06,62,193885,1056.26
2026-04-01,81,1126882,1590.77
2026-07-09,71,18478,1118.50
2026-06-29,24,1150617,2206.91
2026-04-09,26,1068104,817.54
2026-03-10,76,18422,1443.44
2026-07-21,5,8912,319.34
2026-06-21,24,14883,833.25
2026-04-01,71,106905,2380.67
2026-07-05,38,11032,1007.08
2026-06-24,37,13093,751.18
2026-05-27,45,1770872,1613.09
2026-03-11,34,1055930,953.45
2026-04-19,60,1101204,2248.65
2026-03-25,22,20497,2282.34
2026-04-08,1,59356,1727.49
2026-06-10,15,142270,1418.10
2026-04-02,61,8406,1295.74
2026-07-02,43,17377,739.19
2026-07-21,58,1595923,1960.16
2026-06-09,19,1640733,1708.27
2026-06-28,51,197645,2477.44
2026-03-25,40,1806498,2367.74
2026-03-04,52,142263,533.51
2026-07-06,29,189365,1470.19
2026-06-30,58,1155291,1632.75
2026-05-30,37,1744989,2281.39
2026-05-30,41,63797,1037.03
2026-04-21,32,65773,1783.95
2026-07-29,47,107809,1487.35
2026-03-02,58,10122,809.60
2026-04-19,7,22097,2015.08
2026-07-28,50,1094441,242.04
2026-07-22,16,1838616,1433.25
2026-06-25,52,1779164,923.34
2026-07-01,54,48203,224.82
2026-03-25,78,1607372,343.19
2026-03-09,52,107812,950.50
2026-05-15,7,1702299,1643.47
2026-03-11,80,1577954,1328.86
2026-07-27,13,3240,2299.22
2026-06-22,40,1136437,182.78
2026-05-25,27,1797975,1630.21
2026-04-13,51,1132823,2484.52
2026-06-29,14,1158237,1749.75
2026-06-20,37,8959,1556.13
2026-04-21,5,76227,1059.18
